AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
22,BreedC,4,402,264,Healthy,TypeB,19.501182854493322,85.92980445873127,18.01148571034777,35.727452917673304,Dirty,26.716934016687286,3,1,221.46775065241889
23,BreedC,5,685,235,Sick,TypeC,28.632112626283337,22.867458029259566,32.125746337817986,38.452300161279695,Moderate,14.137657177303664,2,1,258.2906796722499
24,BreedC,8,562,226,Healthy,TypeA,11.067133775499967,22.521130969001373,31.144628983652655,48.64988860356518,Moderate,14.542719063694685,1,1,207.0477659200344
25,BreedB,4,593,155,Sick,TypeC,12.349218896980586,54.03732261953127,33.79628912149678,62.72088928146574,Clean,28.81857988680816,2,0,107.57113135729625
26,BreedC,8,545,193,Sick,TypeB,33.73940712182582,25.141276615786143,23.327156157417264,68.47237962168116,Clean,10.179352046139057,3,2,290.5303836282628
27,BreedA,5,435,283,Healthy,TypeB,19.024015161537996,40.752181027853204,20.052264266391262,51.0405654980901,Moderate,25.813020093172707,2,1,125.38622764516201
28,BreedA,7,382,222,Healthy,TypeC,10.575271146539384,45.38461794011553,22.960569302680344,31.121562599290385,Moderate,20.981347382571407,3,0,272.7350732140479
29,BreedA,9,493,229,Sick,TypeA,18.71481099815701,74.58801755001474,21.826176581346793,69.39184479104976,Clean,25.201141203351646,3,2,265.4329687897604
30,BreedB,1,498,261,Healthy,TypeA,13.596608652882619,98.86065268827964,29.311502380844182,33.222850378895835,Clean,14.674513665111245,2,0,261.03240949446194
31,BreedC,6,429,220,Healthy,TypeC,16.74212119060506,37.673689110791486,26.920222723840062,32.4824287871356,Clean,22.170238854181765,2,2,169.6402360521531
32,BreedA,5,631,199,Healthy,TypeC,11.576222568797695,99.15124727873449,25.06085046601546,88.74944097306872,Moderate,29.04335717727687,2,0,220.81705926896953
33,BreedC,4,609,256,Sick,TypeB,26.3916813739158,25.28071566241102,29.032713784850703,84.78642394889698,Dirty,14.481175775524429,1,0,183.15938374171637
34,BreedA,6,422,178,Healthy,TypeC,12.2088243414583,39.03926180283218,15.561824130362218,32.18538920867892,Clean,29.03470550666959,3,2,134.6646044682488
35,BreedA,4,445,175,Healthy,TypeB,20.99016360001726,51.459593881905676,24.00144381314596,74.8005425221932,Dirty,19.509347506575867,1,1,107.7566043365707
36,BreedA,8,318,278,Sick,TypeC,37.71173916068452,83.93648059352358,18.97951566129172,57.550907303992815,Moderate,17.2040619462442,1,2,167.65100532165158
37,BreedC,3,357,270,Sick,TypeA,17.031081380965325,70.09225943178171,20.10589009646035,76.79531374209935,Moderate,25.29721847682547,1,2,266.5529433421867
38,BreedC,7,671,271,Sick,TypeB,32.847313877905606,28.230328603674657,31.333307889887312,49.05795024642095,Dirty,11.710737539760752,2,2,109.0174765519682
39,BreedC,4,484,282,Sick,TypeA,38.92685074440423,83.75817623971429,18.522342915960945,84.6954718753799,Dirty,10.177254840804546,2,2,147.02614189330026
40,BreedC,7,424,218,Sick,TypeB,27.3268192576563,31.00347145369036,22.31114832325928,65.31092183015275,Moderate,19.079958959681235,3,1,249.25198535020056
41,BreedB,6,498,287,Sick,TypeC,29.786538768029907,60.61245454652642,21.880537091011057,66.74254521754966,Dirty,24.04722664034052,1,1,220.99403417567794
42,BreedB,5,389,298,Healthy,TypeC,13.838946930744065,20.85832242862989,18.173129768866282,55.73741475176097,Moderate,21.054548160643073,2,2,257.15419848270824
43,BreedB,5,500,154,Sick,TypeB,34.0451821904303,35.26043982524076,31.680218335640852,34.27565112312803,Moderate,22.777060026024387,3,2,208.2757085705536
44,BreedB,2,500,254,Sick,TypeB,16.022316670261617,85.55283358598868,29.446053870633435,78.23817931711956,Moderate,14.478538768280204,3,2,252.46770660521355
45,BreedB,7,456,158,Healthy,TypeB,33.44945306642409,74.55754618149665,34.277123630902324,71.73910243008258,Moderate,22.36166876007126,2,2,176.3823380587321
46,BreedC,7,659,172,Healthy,TypeC,28.010788413442352,48.66023301524355,22.502533608984542,66.07919560369483,Clean,14.25050593214828,1,2,216.54195813790375
47,BreedB,7,364,297,Healthy,TypeA,10.309973616402775,88.86628147022611,16.03689670486299,85.43378569691004,Moderate,19.72577226108855,1,0,178.21606093635253
48,BreedC,5,497,167,Healthy,TypeA,29.178904829573725,92.02922030784165,33.58107938050283,85.2783946439171,Moderate,12.513365238216982,1,0,104.75322985091569
49,BreedA,7,314,282,Healthy,TypeA,13.369500699388368,36.84171357562444,31.01931890545093,56.42098851616942,Clean,24.988415857666674,2,2,168.98926798133448
50,BreedB,2,456,269,Sick,TypeB,13.461437167257657,68.75162629284438,15.55200480699318,86.26317454911143,Clean,27.63167948969038,3,2,291.8105309692209
51,BreedA,7,602,228,Sick,TypeA,11.364767534457433,29.30722502970258,23.175245930275644,60.68223443156265,Dirty,25.372190454722084,2,2,279.629061668709
52,BreedC,1,466,254,Sick,TypeB,26.089276628963642,34.815334806437775,22.840208333028034,49.975274310377664,Moderate,26.020062380920233,2,1,132.8165809754087
53,BreedC,8,376,184,Sick,TypeB,10.850783814226746,59.77140629409442,24.479812982372955,78.43968200233684,Dirty,22.354566274614307,1,0,184.6545981324757
54,BreedA,2,396,189,Healthy,TypeB,34.93983818982052,31.81868877123856,16.438312035413652,61.81388037354317,Moderate,21.203670214691236,1,0,101.55293337134333
55,BreedB,2,328,222,Healthy,TypeA,33.18700095708863,36.78425130527739,29.148627878172142,57.381071262531336,Moderate,19.647837539737285,1,0,152.21246349321916
56,BreedA,3,346,185,Sick,TypeC,19.426935106154183,70.68751159138789,24.85486133888179,44.30935043781527,Dirty,10.508098017988486,3,2,162.6677448549579
57,BreedA,1,648,225,Sick,TypeC,29.03283936849312,72.85944912511795,24.047191042113738,68.3519969247956,Moderate,19.064272325274743,2,2,225.852065806466
58,BreedC,4,352,223,Healthy,TypeC,21.24310535843137,23.87034439762874,23.664356338656635,59.37399316666213,Dirty,21.18065843497579,1,0,149.42025986847503
59,BreedB,8,629,285,Healthy,TypeB,24.76048876851047,81.5243452615583,19.892123204140965,77.23727004120283,Moderate,25.209316823572834,3,2,247.2920736936607
60,BreedA,5,490,277,Sick,TypeA,37.06402636796221,75.72366551366811,34.20993798107793,60.04894772279077,Clean,22.359302587034342,3,0,123.73620116144808
61,BreedC,4,491,220,Healthy,TypeA,34.69304535580463,83.88765570779171,32.45095963624646,77.14721674424126,Dirty,20.300792688181986,2,2,209.61782516886407
62,BreedB,5,379,159,Healthy,TypeB,34.891312772559104,54.670367503009665,22.573667560420446,51.929795620181736,Moderate,13.105825191217725,1,1,127.77473946419545
63,BreedA,2,512,297,Healthy,TypeB,12.903148264187804,48.29018085315681,31.597165612726904,39.49243578506422,Clean,27.662203689477227,3,0,280.00372565961595
64,BreedA,3,435,195,Sick,TypeB,32.053752085181976,31.54710723214024,23.774283357467333,87.17655777325236,Clean,15.549967107338968,2,1,212.39477884199232
65,BreedB,5,592,231,Sick,TypeC,35.09046210157339,88.65614368148495,25.873505648944853,82.16351336092927,Clean,10.224747749862841,2,1,166.83534927862655
66,BreedA,4,306,179,Healthy,TypeC,17.0624683713804,41.13068635866423,29.134163326172068,36.50518650490045,Moderate,10.324104610317843,3,2,282.58645905817696
67,BreedA,5,487,184,Healthy,TypeA,39.54464573914068,35.21213946213223,32.46030089699322,44.68927835521899,Clean,19.884093804008796,3,2,272.56290625805764
68,BreedC,2,351,189,Healthy,TypeC,15.930837977589261,76.27948406214341,15.317542392112397,49.80176851817928,Moderate,22.56561896578137,1,2,115.71208652999576
69,BreedB,3,436,227,Sick,TypeC,13.53614049260518,37.90591021544711,34.77164091344183,30.47393811968525,Dirty,15.730141176449076,1,2,185.5367647794876
70,BreedA,8,427,226,Healthy,TypeB,36.50807605045783,66.72913817147858,34.44174551906278,71.24402735601046,Moderate,16.113239921568315,3,2,115.80456032629147
71,BreedC,7,579,293,Sick,TypeC,10.18308024840708,22.38009786419311,32.650286006187045,69.45052755672683,Moderate,19.441682152567598,2,1,253.55545137084556
72,BreedB,1,565,210,Sick,TypeA,12.626019278405142,75.26799275290969,27.13833917450441,87.20847694027597,Moderate,27.53969943472183,2,1,279.41456620059313
73,BreedA,6,691,292,Sick,TypeC,32.686607569939554,38.74794018029384,30.35324792714536,42.04703778884988,Dirty,22.908025157855324,1,2,159.61024507232094
74,BreedB,7,492,167,Healthy,TypeB,26.94420033337985,99.02354060874204,31.6502428252609,52.43937973575216,Moderate,20.084838536722334,3,0,202.60833158118157
75,BreedC,7,381,222,Sick,TypeA,16.212061792470458,35.16577165998251,24.19081872695193,58.927671110464765,Moderate,25.320619345953503,1,0,262.08921999771303
76,BreedB,3,381,203,Healthy,TypeC,37.65861496537403,68.4205294675911,23.018329221662476,84.93008905557531,Moderate,23.789756038937686,3,1,248.49225309271145
77,BreedA,2,388,182,Sick,TypeA,35.855027539766546,25.63198789698533,30.700312546957516,57.856949641483624,Clean,15.518620500729476,1,0,105.21600563670921
78,BreedC,4,412,278,Sick,TypeB,12.473498757073365,59.57601311158231,24.687285871547743,54.583488829102166,Moderate,28.094194858927487,1,2,243.8904604034536
79,BreedC,5,443,225,Healthy,TypeB,29.29032521934896,72.34308459602859,33.50811645893721,61.81841070990585,Clean,15.045344587797377,3,1,201.73562799511674
80,BreedB,5,453,280,Healthy,TypeC,11.753903254338997,79.09524454772152,26.302092175051932,63.28010365769907,Moderate,13.405732569339373,3,0,292.19317255332595
81,BreedB,6,541,178,Healthy,TypeB,26.449104731438588,93.06973364271917,28.393008237067868,66.62873786305835,Dirty,29.984878805750252,2,0,137.73211262867605
82,BreedC,7,443,299,Sick,TypeC,21.54039001421985,20.463976688394983,23.037070910796086,62.85142358733357,Moderate,16.24182700688531,2,2,206.36909018611044
83,BreedC,7,551,186,Sick,TypeB,27.416855315445886,22.76631422534323,30.68331676694789,64.79598800822608,Clean,14.596731083116449,3,1,250.2427383798646
84,BreedB,8,488,254,Sick,TypeB,13.666557994868622,45.0306950976787,15.676595439764405,44.78730055647553,Dirty,13.655416210149987,1,2,217.15274478493245
85,BreedA,2,637,154,Healthy,TypeB,29.07102010945726,94.16916071994247,33.00263325637671,32.48903414697083,Clean,17.953078275268247,2,2,167.79869174824358
86,BreedC,8,620,187,Healthy,TypeC,12.35602796536641,33.31419310368223,21.143380892438465,75.58148569648617,Moderate,22.966223197075173,1,0,240.0524880297703
87,BreedA,6,321,212,Sick,TypeC,37.537135782452694,47.74023743811212,31.432186263575602,74.94866829068792,Moderate,25.87259433547733,3,1,256.1255459889434
88,BreedB,7,372,170,Healthy,TypeB,38.63856475486369,77.48074401092985,25.934281857251438,35.341891908447536,Moderate,15.639642605903,2,1,128.96164851822385
89,BreedC,6,521,162,Sick,TypeA,19.703647088102528,69.52448846013331,23.599078654527034,47.27115467646105,Moderate,17.159094844816877,2,2,103.81252944205204
90,BreedC,9,563,184,Sick,TypeC,12.294606810894093,92.00541389286138,29.7270607536621,65.09952211185637,Moderate,17.964302259095355,1,0,227.18265168034117
91,BreedB,6,673,240,Healthy,TypeC,33.56404860183959,60.642501275405365,30.122890855100835,38.78838445124883,Dirty,16.320318740144632,1,2,235.33951115906405
92,BreedB,7,564,233,Healthy,TypeA,38.94074590338799,69.04189574325498,21.12937680404717,77.40996527818255,Clean,14.900356565117603,2,1,150.5010288766402
93,BreedB,5,336,225,Healthy,TypeB,12.996062245843383,38.30114130011828,25.776725659315456,75.50108416080435,Moderate,22.806320779384123,1,0,245.44530922225317
94,BreedA,2,629,220,Healthy,TypeB,38.674006300761334,24.42635626513642,34.51640173224798,88.77512674619989,Dirty,25.16965379549989,2,1,189.34433478798894
95,BreedC,2,578,220,Healthy,TypeB,37.503916281936,30.687750754078102,30.370709175325405,74.48511922724398,Dirty,28.697002207599827,1,1,167.55566592681592
96,BreedC,4,309,188,Sick,TypeC,14.319962341727035,94.12101526387139,33.36261572939541,35.11262689839762,Moderate,17.80096980442126,1,1,182.6042669359953
97,BreedC,3,681,162,Sick,TypeC,21.86392393117974,39.566376524198965,22.97492302185015,86.98309366459347,Clean,21.856792136442174,1,1,177.77259690290887
98,BreedC,1,385,194,Sick,TypeB,22.132236688681992,92.0262747521495,32.66284562835359,56.878777455949546,Moderate,22.58286347630167,2,1,278.7172551986669
99,BreedB,5,434,272,Sick,TypeA,30.380281258126335,30.81236354898941,20.514685180648996,69.70504372533479,Dirty,14.664666395723067,1,1,150.32978617201547
100,BreedB,2,629,239,Sick,TypeC,34.554356973505946,94.27445999939417,26.853240009991612,69.66741845119462,Dirty,15.789328237441353,3,0,123.66382371747495
