AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
91,BreedC,7,441,284,Healthy,TypeB,27.552032071758436,88.93061001131923,17.152184843063125,50.240381366775125,Dirty,20.65648692916448,3,0,272.2546823396003
92,BreedC,7,501,171,Healthy,TypeB,17.557657396293926,39.65354986082864,23.2683883767441,39.771692108291056,Clean,15.033441757024661,1,0,212.89647804503244
93,BreedC,2,457,259,Sick,TypeC,37.17576052055345,70.3450738244224,31.663221252567133,84.33954146957936,Clean,24.196303684437098,1,1,181.88401556660523
94,BreedC,4,598,252,Sick,TypeB,39.305479129221865,84.88910724267471,27.37338458289403,71.77401198219029,Clean,23.74323838108851,3,0,179.27606422096372
95,BreedC,5,598,247,Healthy,TypeC,12.277767006878006,35.50364375827584,27.264432864650367,56.30617572928965,Dirty,14.365641050586035,3,0,216.38377525294356
96,BreedA,8,666,228,Sick,TypeB,19.2032534267344,90.50873450786096,16.783288017668674,32.5682140686287,Dirty,21.118354472153626,3,0,179.000223655202
97,BreedC,2,308,207,Sick,TypeC,26.23069038983899,94.21437121450965,30.497716124353857,58.364332409246245,Moderate,24.847955905965875,1,0,229.66544373496149
98,BreedA,8,518,216,Sick,TypeB,27.836561055157997,87.96664079720173,27.05285742989448,68.2570050970138,Clean,12.082649734347612,1,2,203.07380538291176
99,BreedB,2,329,184,Healthy,TypeB,21.73140457803001,94.29527709300044,18.982302634782776,68.33183618319485,Moderate,20.44149668989161,3,2,187.2475955427037
100,BreedC,6,609,246,Healthy,TypeC,17.427816329350634,28.621915769528545,34.59270514685459,42.11514465293675,Dirty,18.74881349288222,3,1,184.11596102376978
