AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
47,BreedC,7,497,264,Sick,TypeC,14.427281667837756,47.40816660956487,26.769724856120895,80.99415838362344,Clean,23.13314152140668,3,1,274.5413403318039
48,BreedC,8,394,218,Healthy,TypeB,34.5749737164185,95.99773934218956,20.537208803994112,37.92619957030995,Moderate,21.84674602559786,1,1,214.3880268104778
49,BreedA,9,318,205,Healthy,TypeC,36.85488604316082,89.03201780863648,34.05692552601731,44.044306266385945,Dirty,14.545877050989922,1,2,133.90310761220007
50,BreedC,1,404,194,Healthy,TypeA,31.83833777973819,35.21138270304151,32.18811550747215,34.47935091535994,Clean,10.646056243142372,2,2,250.82860141877725
51,BreedB,2,544,246,Sick,TypeA,35.46231965849141,91.56878474739648,26.84683430629968,86.63755247194402,Moderate,15.084691723743608,2,1,164.25658277878952
52,BreedB,8,302,161,Sick,TypeC,15.583865560051951,85.62738332801666,33.665175850434444,45.89331715862896,Moderate,26.230213412902177,1,2,297.70855083594057
53,BreedB,2,326,244,Sick,TypeB,22.825896172949335,85.68207580498033,15.828523943221935,57.690430699367795,Clean,19.702143998985356,3,1,138.65081428188142
54,BreedA,1,661,168,Healthy,TypeA,30.841966833821573,59.88418066518519,34.2074133662562,70.9789619612803,Dirty,17.682538339172062,3,1,114.8160900351422
55,BreedA,3,688,175,Healthy,TypeC,32.044070282186055,57.96327492682132,27.19424331119537,59.15514491162034,Moderate,28.794785956719792,2,0,261.57317517538524
56,BreedA,4,516,165,Sick,TypeB,38.791653430245134,75.38616851324252,19.103738963822018,73.42672356731907,Clean,29.27946153089744,3,2,198.71148983834254
57,BreedA,9,577,197,Sick,TypeA,30.590374993328687,49.97513535223416,27.88667165704318,56.753159172841976,Dirty,10.01445080930559,1,0,226.49772186926026
58,BreedB,5,373,288,Sick,TypeB,24.252145974998093,96.68426468928462,28.264288449546783,87.88778868314904,Moderate,12.810225470650407,1,0,271.9109648425077
59,BreedA,4,379,202,Sick,TypeA,27.56077019380782,31.275431869626562,23.47631849441632,41.08235968142769,Clean,17.35593486297734,1,1,228.67616990754865
60,BreedB,7,479,207,Healthy,TypeA,14.809907008663176,34.19240370881773,20.77219261185276,51.36957273993562,Clean,24.877034720169767,3,2,169.16245578545647
61,BreedC,1,366,188,Sick,TypeC,39.69117713173122,68.39548593788861,25.22311906385243,32.593344366294055,Dirty,21.487861454458095,2,2,112.3081546943135
62,BreedC,6,622,227,Sick,TypeC,24.785790060843784,46.06788585068534,25.666971689369834,85.42141870902628,Moderate,18.20702271941191,3,0,175.9361432545423
63,BreedC,5,566,207,Sick,TypeA,32.07649017899051,66.02880424915654,31.971523503079663,56.40747350933059,Clean,22.9201248706634,1,0,111.55035036004229
64,BreedB,5,556,216,Sick,TypeB,25.36008047229082,44.366797181173176,34.938418369844605,52.087187574890784,Dirty,20.358998140295874,2,1,230.11942609966155
65,BreedB,3,683,172,Healthy,TypeB,10.55180104738852,66.06260270434862,15.839023973240856,48.44380770331745,Clean,13.274918265301741,3,1,180.2344643222166
66,BreedC,6,680,205,Healthy,TypeA,13.998683297794262,31.57252888769511,22.366368974213493,72.67069880922375,Moderate,16.473214147700894,3,1,101.91952108632793
67,BreedA,3,427,224,Healthy,TypeA,13.883851737427143,96.50795643622911,31.997381618846855,49.9462123782942,Clean,13.525260936955801,1,1,147.73930025142153
68,BreedA,4,535,152,Healthy,TypeC,35.64868260617721,39.961985028209064,20.457896235801527,58.26093820371141,Moderate,14.383721107535623,3,0,203.70283980414564
69,BreedC,3,421,218,Healthy,TypeC,23.72768947755688,45.70417980853467,25.94827041752541,79.93381603342739,Dirty,23.376118029399176,1,2,160.93976061170713
70,BreedC,9,499,239,Sick,TypeA,14.148040076444445,62.367464421911336,32.262700698286466,89.494804733765,Dirty,18.499460694103497,2,2,273.88626531102625
71,BreedA,1,413,151,Healthy,TypeA,38.94113686024042,33.36428751200977,24.70265941949805,84.11863119630618,Moderate,16.988542446154717,1,2,203.68075185668255
72,BreedB,7,540,235,Healthy,TypeB,15.048377798253732,43.73688584370264,25.59801195059815,60.422965918313565,Moderate,24.534809485948674,3,1,269.9674017369179
73,BreedA,3,408,210,Healthy,TypeC,19.218173519663942,33.412744738236285,26.17426740253429,87.52715277922097,Moderate,26.23331519862859,3,2,123.66669715923402
74,BreedA,7,431,239,Healthy,TypeA,37.201264853218206,40.506686823015215,19.39164411131825,70.24115627446776,Dirty,22.98167751471055,1,2,184.36305256471377
75,BreedC,1,507,186,Sick,TypeB,35.8773141228301,39.797746264330804,32.587267654432935,69.09781396416341,Moderate,13.428123754149086,3,0,129.34682024475825
76,BreedB,7,400,248,Sick,TypeA,23.144433083845204,33.97069540532307,22.53992355174008,38.14342826280537,Dirty,19.759117887624456,2,0,181.51852454208435
77,BreedB,5,574,276,Sick,TypeA,22.43678202771622,43.3022311290916,31.20703837853994,53.42670503238097,Dirty,22.933910582613635,2,2,135.7409854537959
78,BreedB,4,541,215,Sick,TypeC,35.9193389115533,29.267949776538185,21.91614810075175,68.65205353895388,Moderate,11.768169667621144,2,1,134.0594697734289
79,BreedA,9,344,169,Sick,TypeC,36.2175451109664,74.35807784408902,17.341506925175935,33.72140631327894,Dirty,26.186459057320405,3,2,219.67798330452564
80,BreedA,7,485,280,Sick,TypeC,36.58410547052773,50.332903575446394,22.30077817829752,75.4942075218658,Moderate,14.349793110329102,2,0,237.85860346941715
81,BreedA,9,572,203,Healthy,TypeC,30.0970206758129,50.99958645290967,22.481969557924543,34.080677977969,Clean,17.96113313742459,3,0,232.93462067836973
82,BreedA,1,632,281,Healthy,TypeB,31.32741484773939,26.88036523710612,21.77732426691044,66.54678834408156,Clean,12.476932953405452,2,0,275.18204668729175
83,BreedB,2,532,221,Sick,TypeC,39.330780186518794,90.42535794864074,24.82417928019689,86.30971472095491,Moderate,20.148343622307205,2,0,107.95674326106932
84,BreedB,8,448,290,Healthy,TypeA,15.349025207678729,74.5563772789008,33.51280104457146,56.418518389922994,Dirty,26.544104042618734,1,2,109.69231237305709
85,BreedB,2,676,236,Healthy,TypeB,34.09530083930615,31.553000102423383,17.62662025504557,54.822556514289595,Clean,29.364358958246886,1,2,124.14930542381013
86,BreedA,6,657,194,Healthy,TypeB,22.11052163729761,75.18935828853412,30.171362555870584,49.53556194527617,Moderate,29.267555684881863,3,1,128.5122653988975
87,BreedB,5,626,278,Sick,TypeC,25.53090614979696,33.23418788727196,34.72896862276051,60.70387159892009,Moderate,29.002883235319793,2,1,126.88789531236162
88,BreedC,7,625,272,Sick,TypeC,20.611995745834154,86.87485824171871,30.615614683723333,48.99818073621,Clean,18.160216715971938,2,1,218.7989897589182
89,BreedC,3,671,166,Sick,TypeA,27.537342359480306,32.977607949738584,20.975576747642588,51.87277268495158,Moderate,23.743622736576924,1,1,115.83844940280032
90,BreedC,1,450,246,Healthy,TypeC,38.99981941710095,69.90152051092365,24.948083256260777,66.76484379967849,Clean,28.4992095999076,1,1,295.5861968768096
91,BreedC,9,652,269,Healthy,TypeA,11.222566496591622,49.95590934305545,24.96984698867933,49.53559214188872,Dirty,14.598716829693135,2,1,194.75182999179788
92,BreedB,4,333,282,Healthy,TypeC,11.668316584887238,57.520543760333354,19.306563402084826,39.82297689318466,Clean,11.267484902512146,1,0,278.24034536578176
93,BreedB,9,554,235,Healthy,TypeA,24.989133019832337,40.78251769487519,22.403925121461498,39.03501147984734,Clean,16.419813507216666,1,2,109.18663827106963
94,BreedB,2,554,209,Healthy,TypeB,28.157610052249254,26.632308892492365,15.029034398051257,35.89622048909473,Dirty,22.535127512037505,1,2,141.88591322611018
95,BreedA,5,419,245,Healthy,TypeA,20.99554877893258,55.743841082064904,25.525682492994754,88.09007748110893,Dirty,19.379268480610854,2,0,236.37572216265724
96,BreedC,6,461,196,Sick,TypeC,36.79820013747526,24.433880080190313,28.46669660099516,83.38930841051558,Clean,27.94853798047099,2,0,209.6317458199408
97,BreedA,6,516,159,Healthy,TypeA,31.05089714494251,23.703693754670123,21.009446320701503,72.44793565166745,Dirty,13.023937294206945,3,1,222.19216539764096
98,BreedC,7,497,281,Healthy,TypeC,25.593683719802282,32.346070748728295,33.238500594261936,51.68980271342481,Clean,16.93987473543199,3,2,120.2300918357817
99,BreedB,4,606,218,Sick,TypeA,26.54834045982567,87.56585001351367,17.557391479782115,40.621749016657844,Dirty,16.58374196568529,2,0,173.75549083060196
100,BreedA,7,326,286,Sick,TypeC,10.408443951608916,43.40258666947961,34.14360740458673,65.57470138363902,Clean,18.507218019569535,2,0,283.50423163643507
