AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
83,BreedB,3,538,289,Healthy,TypeA,10.478315303565983,35.807223394831595,19.765870748623144,61.45320068627092,Moderate,12.654604518154303,2,0,119.04993521585183
84,BreedC,7,523,293,Sick,TypeB,32.501034479223,24.399097039301296,15.870068082722232,83.95220526684781,Clean,22.02979205296495,2,1,154.0834527704838
85,BreedC,9,557,174,Healthy,TypeA,33.842816465974735,75.98254699067812,21.718619961817737,55.013239034097694,Clean,24.802202995134188,1,0,162.13339716822406
86,BreedA,2,363,165,Healthy,TypeA,34.58992610319263,88.50013919851536,34.96308832473733,74.98095878873394,Clean,21.42934397457381,2,2,125.72396572151789
87,BreedA,1,376,297,Sick,TypeA,17.82522630793206,62.93491344279737,26.207156190790013,40.9822760199074,Clean,11.376201914050398,3,1,262.3867708430321
88,BreedB,5,373,240,Sick,TypeA,37.870448139892176,87.20135801815589,27.18144597666247,61.089393250704404,Dirty,15.07063891026032,3,2,168.4060410215504
89,BreedB,2,338,168,Sick,TypeB,23.767746370012546,49.89260602965356,32.81349315744377,87.51018102768768,Moderate,10.6798802910431,1,0,150.41078689140414
90,BreedA,6,684,208,Sick,TypeB,17.601456499754516,75.90900825997767,31.15369993766826,48.87304166670698,Clean,12.1019086263457,3,2,155.1224158512295
91,BreedA,8,614,198,Sick,TypeC,23.706164462166306,55.73771953779935,32.80426355383159,50.78012693837152,Moderate,19.46500863758499,1,0,273.15401995272805
92,BreedB,2,417,170,Sick,TypeA,23.252177769390386,38.26124905580164,34.82350660843506,85.62137434299822,Moderate,24.795949431617885,1,1,117.27307185947515
93,BreedB,1,405,241,Healthy,TypeA,16.590325176108767,40.591603512275675,16.18662907436681,35.62249483297434,Moderate,23.625148192859594,1,2,163.82933238538487
94,BreedB,2,401,292,Sick,TypeA,29.748302829177096,52.68301368922093,29.914982850236072,82.73379003403792,Clean,19.6186889713673,2,2,146.31417210679018
95,BreedC,3,665,225,Sick,TypeA,11.72440840773308,38.72220701661897,18.481335139126017,56.70819929722682,Clean,29.213879256194417,2,2,193.75216226445025
96,BreedA,7,329,155,Healthy,TypeA,38.242373547097,75.60374537068596,30.833945145758513,31.167900824546663,Dirty,27.408532793292324,2,0,253.99315665277012
97,BreedA,5,638,204,Sick,TypeA,36.930818750576975,87.84926483070339,22.729109520297058,89.48924072717219,Moderate,17.021218941900035,2,0,206.08922011072156
98,BreedC,3,500,261,Sick,TypeB,25.99470012374958,99.94474104992045,17.65323645595589,66.15127942261434,Dirty,27.16332953927997,3,0,117.80663467188957
99,BreedB,2,333,284,Healthy,TypeB,31.420719920728622,90.78332667049717,20.975908063473938,72.50471174907912,Dirty,16.018481188877086,3,1,114.85803276229052
100,BreedB,2,464,248,Healthy,TypeA,26.331687789012022,84.50673761657346,28.21509523383058,56.80296597366106,Moderate,22.76120541730232,3,2,120.54589688851651
