AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
22,BreedC,9,616,233,Sick,TypeA,33.1689105774545,59.2301604534122,16.391260449155315,76.1082025500019,Clean,18.16295442246173,3,0,237.39031891943517
23,BreedA,2,387,265,Sick,TypeC,27.746604195518696,88.06710534157901,17.857531313211002,78.3718880473354,Moderate,17.21981852297266,3,1,268.69476452969946
24,BreedA,2,469,204,Sick,TypeB,31.806698275357284,50.996683153168775,18.11526382044822,74.433597151638,Moderate,11.990963583994198,3,0,153.20383532029362
25,BreedA,7,415,156,Sick,TypeB,27.66432818931448,45.6954585341318,19.528655376657643,47.45096634068835,Dirty,14.40466250187606,1,0,204.9260970645337
26,BreedC,5,465,273,Healthy,TypeA,14.925576616096524,68.71548217387729,28.602305222961373,60.70223799798984,Moderate,18.986970424994816,2,0,287.9763304519404
27,BreedC,1,590,197,Sick,TypeA,35.148967849122045,45.90405433815587,28.837783759245646,53.926515599446645,Dirty,17.85571352110744,1,2,299.00066745044523
28,BreedC,4,464,274,Healthy,TypeA,39.27093493713812,87.8269288151929,24.494439871933423,47.330628979072976,Dirty,23.54367322640246,3,1,160.34344964813596
29,BreedB,3,461,206,Healthy,TypeC,15.884730936923406,81.90317199539032,17.768182992293827,45.936688746759415,Moderate,19.709897817982018,3,1,118.2124891765004
30,BreedB,5,528,240,Sick,TypeA,20.847759505179557,57.64120214768749,25.93249472612056,35.10674765834908,Clean,12.18864057244316,3,1,240.8657338176293
31,BreedC,5,458,294,Sick,TypeB,34.41178370022365,21.756069770241346,29.16419976404371,83.00626384427494,Dirty,12.19236029839572,3,1,134.40818865691872
32,BreedB,8,488,187,Healthy,TypeB,28.93865300150469,81.52452541067663,34.548324629713264,63.769923373374695,Dirty,29.336554808216473,2,1,188.04748764489597
33,BreedA,2,680,200,Sick,TypeB,11.261107535042994,47.47979136848632,21.73609797113872,35.6817777781113,Clean,23.28557926119091,1,2,198.06731115972704
34,BreedA,6,629,181,Healthy,TypeC,12.371121880581182,72.28528508601062,34.04181388494825,48.36243546092764,Clean,26.756536356932934,3,1,250.83762087802586
35,BreedB,2,337,189,Healthy,TypeA,21.563785241221836,60.21278708926115,27.482274143296422,83.85796454023284,Dirty,10.603983312241654,1,0,288.9245716271847
36,BreedB,7,577,207,Healthy,TypeC,35.05018353336931,35.105445604030685,26.856337425071228,71.45790425215293,Clean,11.41520401697842,3,2,260.34585299347214
37,BreedB,3,549,264,Healthy,TypeA,23.122916780306777,20.42425045545322,27.330928637802156,51.866124878485024,Moderate,18.450586446585255,2,0,214.48920468294335
38,BreedC,6,625,282,Healthy,TypeC,18.34390613586237,25.280348918876754,27.07217310231132,69.83252126403201,Clean,23.565854742506595,2,2,156.110373890454
39,BreedC,5,646,179,Healthy,TypeB,25.19655887074271,99.49748247045756,22.944745563700458,61.92195454088079,Clean,16.72778196956138,3,2,177.61102867892305
40,BreedA,7,363,284,Sick,TypeC,29.104825900263673,42.334884970969895,22.64154220167996,53.420880408453726,Clean,13.814796790259978,2,0,246.47696427632852
41,BreedC,6,558,271,Healthy,TypeB,22.49826641669788,91.62401747814323,28.262292585350163,62.37864463810358,Moderate,20.58626083701673,3,1,227.96292087384936
42,BreedC,6,583,276,Sick,TypeC,20.087228820188173,74.62533359897517,31.575196851522357,57.104848450813606,Clean,17.598266983622114,2,0,244.38294996780888
43,BreedC,1,664,182,Healthy,TypeC,37.04163003839088,56.82386323966617,25.139390264007826,63.850508770722314,Dirty,18.847409545177182,3,0,124.90291148986528
44,BreedC,4,399,210,Sick,TypeB,32.391677882335046,20.743058807673016,28.894769347939096,33.36769026973548,Dirty,28.40542302209104,1,2,238.141519419958
45,BreedC,9,672,182,Sick,TypeA,24.392107011159,53.68417884487722,34.05828179646164,69.89393063567907,Dirty,27.208507103454053,1,2,171.73821091513577
46,BreedA,8,334,203,Healthy,TypeA,18.572864107571522,92.72526892079851,29.253296484499145,42.30691115398601,Moderate,21.80638128654877,3,0,196.56033059740304
47,BreedB,6,329,224,Healthy,TypeB,19.690546442863656,80.44554275860423,21.860831467640324,35.08138074117604,Moderate,18.457565204675312,2,1,215.9037209563996
48,BreedA,5,666,234,Healthy,TypeA,29.744864346393225,84.38213842626237,27.485865516221875,87.0218235122021,Clean,28.50261062447615,1,2,185.752779419307
49,BreedC,9,664,243,Sick,TypeA,26.999023164752938,52.86118169314165,30.950514691869554,78.61499419686021,Moderate,27.013523912874735,3,0,295.4083460004558
50,BreedA,9,398,169,Healthy,TypeC,34.03277639744505,21.993681990477548,34.06118864470985,46.27210432685935,Clean,21.933231098169923,2,1,118.85760110381335
51,BreedC,8,566,225,Sick,TypeB,32.09575943938121,57.01019797945712,30.608877258423178,49.40735364050018,Dirty,15.158334650678357,1,0,245.9985043055298
52,BreedB,1,636,278,Sick,TypeC,23.252847530055078,39.36401690612571,25.367654656925826,82.25645050123669,Moderate,12.783903953205897,1,2,272.5284570283117
53,BreedC,4,448,162,Healthy,TypeC,14.3367000935721,90.14269224919975,17.88438052087522,44.62205417029834,Moderate,12.223238563740033,3,1,128.07286501263587
54,BreedC,7,527,204,Healthy,TypeA,17.001492287144334,53.63217103590041,31.677409854396277,30.914312117497392,Dirty,11.080131488620257,2,0,220.44499772454762
55,BreedB,7,429,188,Healthy,TypeB,15.566399357700416,80.90553103309526,22.22519083455953,38.20288877256809,Moderate,20.730358859139947,2,0,133.05782177000836
56,BreedB,1,484,279,Healthy,TypeC,10.791243660909116,82.61045394016195,20.239869829297213,51.6229070179689,Dirty,28.216352240210988,3,1,135.45904798631116
57,BreedA,7,529,212,Sick,TypeA,33.48852007280073,76.70453850430354,27.800797960687923,40.093352698843645,Clean,10.636430950340623,3,2,240.67060603409425
58,BreedA,9,443,282,Healthy,TypeA,32.80293400327487,87.56959151520702,16.577826968837947,54.83732390318222,Clean,18.16260368813026,2,0,278.80070509053144
59,BreedC,5,646,271,Sick,TypeC,32.19999527434458,88.21042762185465,18.66113721613694,55.838375842293054,Dirty,13.361049345692482,3,2,169.31523121746437
60,BreedC,1,329,289,Sick,TypeA,31.298966062123966,98.98452178193183,20.53234576279155,36.9705126600157,Clean,26.969522097121466,3,0,276.02129103033656
61,BreedB,8,589,266,Healthy,TypeC,38.59906292996836,67.51945827554454,30.394625144975258,65.74756915748506,Clean,21.563869183230548,1,1,296.36714657313735
62,BreedA,2,566,220,Sick,TypeC,18.143368527402494,42.83521891844415,16.170589347597307,31.336509171062673,Clean,26.194903318479202,3,0,171.55623839455652
63,BreedB,6,652,216,Healthy,TypeC,29.115015446431716,95.56875347433491,29.22230140791289,75.19215184476761,Moderate,24.43112526858161,3,0,146.52113999443247
64,BreedB,2,672,163,Healthy,TypeA,17.861180059330213,33.29310015179982,25.367981282970838,75.12619713856928,Clean,28.674282440253393,1,2,125.38335687492292
65,BreedC,1,525,204,Healthy,TypeC,15.89089030210481,85.69683974292899,18.505237798906265,38.71357246804022,Clean,16.799532939851357,2,1,291.7986336503131
66,BreedA,9,378,210,Sick,TypeC,29.758854847009534,51.218424957742755,16.711812669849024,79.2125734228919,Moderate,19.402484680673425,1,1,114.60825564800594
67,BreedB,8,631,269,Sick,TypeB,30.23445647387058,51.619251153992025,26.313308630325338,54.23937215848348,Dirty,13.493398255116345,2,2,115.47059001324979
68,BreedC,6,621,236,Healthy,TypeB,21.722856103177087,92.52391727248535,25.651465813396225,55.57671884487632,Clean,11.7485421678086,3,2,234.7844996672981
69,BreedC,8,476,160,Healthy,TypeC,33.364983323857814,70.60662116547172,26.06408665349833,47.330534995274945,Moderate,29.322919368661122,2,0,114.47116152736648
70,BreedC,8,326,153,Sick,TypeA,27.684644783068272,20.061420431331207,34.82771819917093,67.53187162539706,Dirty,25.29798022305306,2,1,229.28218756057856
71,BreedA,3,546,227,Healthy,TypeC,19.563317589721066,96.97135491090587,25.618159527247187,39.33298820239145,Dirty,23.485501314954888,3,0,104.47709319157906
72,BreedA,9,529,166,Healthy,TypeA,25.710350778220988,94.7535607142128,19.914041116477854,32.85714118805238,Clean,18.070300789772112,1,0,119.0482757497715
73,BreedC,4,409,268,Healthy,TypeC,23.949654156026135,36.792292837966855,15.606621965175693,87.43380121234607,Dirty,10.328433749790475,2,1,210.36685407259642
74,BreedC,4,551,266,Healthy,TypeA,18.648203854659233,56.07453196018508,21.356343777397836,30.596704424646767,Moderate,16.435550622178496,2,1,144.20018255743588
75,BreedC,3,486,258,Healthy,TypeC,14.778618264350117,84.61302949187274,30.821722412758046,33.505664325112114,Dirty,17.433636899265448,3,2,181.10120356333857
76,BreedA,9,461,189,Sick,TypeB,16.249754590481565,36.19412042213119,34.188083403764885,76.17185204983264,Moderate,23.08218275446442,2,1,259.0867516583681
77,BreedA,6,682,197,Sick,TypeC,17.13521414042756,62.84357048388233,22.89498228350115,83.66685047552578,Dirty,27.17148466171239,1,2,265.7394936509707
78,BreedB,8,616,181,Sick,TypeB,15.206361319948897,80.07745808094953,24.347082872963796,88.31717290898868,Moderate,23.093257072848942,3,0,190.13346115104343
79,BreedC,5,550,216,Sick,TypeC,39.51502995047234,67.31731847198463,22.892672226684944,40.85393119516124,Moderate,14.16136727458266,1,2,177.70289411184382
80,BreedC,9,340,249,Healthy,TypeC,29.89003891903517,26.738717964002852,26.94701169632438,42.79903947494561,Moderate,25.20617178892933,1,2,227.36298531869966
81,BreedA,9,359,213,Sick,TypeB,36.8760304301318,26.97382013305876,21.986437224235985,51.73341388842267,Dirty,19.774651839164736,3,2,137.30469442034718
82,BreedA,6,678,281,Healthy,TypeC,25.58093803941899,83.37750244706156,23.376658846761288,30.0210887228385,Clean,28.369549018546746,3,2,171.76438866817182
83,BreedC,7,322,245,Sick,TypeB,39.491784502120865,68.03392904981258,25.56558533911879,44.08463681345815,Dirty,12.616701601843712,1,1,100.37355151201336
84,BreedB,2,648,273,Sick,TypeC,31.58634713309808,80.00142954655469,23.731020202649823,89.05184765116249,Moderate,23.329700515589984,3,0,113.05231461057899
85,BreedA,6,437,206,Sick,TypeC,34.416458448281944,97.20210857319267,22.779799767997076,39.098051672979636,Moderate,29.545711173793645,2,0,176.66013866931362
86,BreedB,2,607,262,Sick,TypeB,31.300703994652636,79.82011643855715,24.827397288954963,89.71131019882647,Dirty,12.964342462631064,2,2,169.29992721926658
87,BreedA,7,641,173,Sick,TypeB,11.482476672566499,94.23464867139396,19.917674511953464,76.95401424030271,Clean,21.99422507983366,2,2,282.3467739319858
88,BreedC,7,486,264,Sick,TypeB,10.784301173463772,61.59954757314216,26.947941177147392,36.46725230534583,Dirty,22.36576252981054,3,1,274.9213874826316
89,BreedB,2,495,227,Sick,TypeB,24.81797935829829,96.20128189166222,26.478492199873592,76.71487311439628,Clean,25.36273130232859,2,2,150.56690744733243
90,BreedA,1,649,274,Healthy,TypeA,10.362966941862519,82.44917069364305,17.737107278756838,65.4066932147596,Clean,21.106570997929538,3,0,130.84350058805762
91,BreedA,8,545,172,Healthy,TypeB,24.608326884969777,91.73419879558315,21.153602414951195,44.53594095890523,Dirty,22.68960991526667,2,2,155.6392423118029
92,BreedC,5,564,178,Healthy,TypeA,30.97352078977092,35.263449214783755,16.565602430862693,70.15201501719434,Dirty,19.295943632529642,2,0,164.09383326724014
93,BreedB,5,458,227,Sick,TypeC,36.28770196273445,45.08505832374514,15.703080627268802,54.14513428977317,Clean,21.21102180527846,1,0,114.69098112584328
94,BreedB,3,613,150,Sick,TypeA,18.926835744311298,45.63298261654449,15.234832023762925,54.266248924192865,Dirty,20.02026610893511,2,2,149.49933843959468
95,BreedC,5,544,241,Sick,TypeB,38.59506216122878,99.30808195837218,28.176715448867366,61.28889913299902,Clean,17.369156676051105,1,0,112.6441612749156
96,BreedB,3,432,200,Healthy,TypeC,25.17841933164392,62.29224867168557,25.303375472042266,33.74684736571823,Moderate,29.112792200795703,1,0,249.04438216834407
97,BreedA,5,565,239,Sick,TypeA,29.26781294686495,34.44020878586784,20.036620929124652,58.095424354189056,Clean,16.487991160836227,1,1,256.55380375514403
98,BreedC,2,495,279,Sick,TypeA,37.22604250685842,35.73525157374725,24.390547534909636,35.33985666014493,Clean,12.757126196833998,2,1,168.61195647862036
99,BreedB,8,516,204,Sick,TypeC,10.877760262120665,42.11375800840054,34.51907376526634,48.12101840438068,Moderate,29.303753294084242,1,2,169.56704669211422
100,BreedB,1,320,211,Healthy,TypeB,38.625415949277524,61.93627181559684,16.652660313637035,38.200117059406686,Moderate,20.754662459395888,3,1,193.7233010936784
