AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
80,BreedB,9,620,181,Sick,TypeC,13.684202874391048,33.006762038460835,31.89055468748694,77.96277920647195,Dirty,12.326097889681646,3,1,248.1882167591357
81,BreedA,6,342,222,Healthy,TypeA,25.000577561251212,72.9654897810475,32.035114502262815,31.917899314195303,Moderate,11.317597178593058,1,0,236.66921336305597
82,BreedB,7,496,150,Sick,TypeA,27.775973156166682,40.58101161834223,25.098178402281327,65.48369327925869,Moderate,25.82734898290913,3,0,123.36351138035475
83,BreedB,4,550,227,Sick,TypeC,36.16173553040149,72.60622489436726,24.62666211581294,72.37356699048763,Dirty,20.298466654480347,3,2,267.21636498001624
84,BreedA,9,492,178,Healthy,TypeB,16.910372465337034,26.659363012449333,34.492463923369876,71.13643153607069,Moderate,11.899010590522224,1,1,200.68116248932242
85,BreedA,1,408,274,Sick,TypeC,16.869873256654202,99.51159937329932,34.08311742510699,74.21967007064728,Dirty,10.653654484832348,3,0,153.90631744736717
86,BreedB,1,511,249,Healthy,TypeA,34.922649868253494,73.59650643287355,17.366378671358508,81.48676746469981,Moderate,23.523541084075454,2,1,126.35728215221957
87,BreedA,4,353,151,Healthy,TypeC,14.624284541500561,51.567861818607795,25.632314782542082,68.9692052444957,Clean,21.576005723636456,2,2,265.2911757641085
88,BreedA,2,631,207,Healthy,TypeC,17.088778648560286,45.48746861052494,29.751298897856703,34.2902889014029,Clean,10.610902282535912,1,1,150.58774032032994
89,BreedA,1,581,172,Sick,TypeB,16.886253854616857,21.568392907227192,21.651687493779562,87.20895954061041,Moderate,25.047644277957534,1,2,146.36855327794783
90,BreedB,6,650,185,Healthy,TypeA,15.401654829289534,70.70743945552216,21.755508195721767,61.01606101291821,Clean,12.411164455524633,3,2,295.7385085906147
91,BreedA,5,600,258,Sick,TypeB,34.07629703778164,93.5669689841494,34.20369265532602,35.658344815414694,Dirty,27.70350798411628,2,0,192.2293227085638
92,BreedA,4,554,280,Sick,TypeB,30.61837215451392,74.5601546135789,27.030802251329103,74.1465793918828,Dirty,25.281191134363013,2,0,160.62245254125494
93,BreedB,6,478,266,Sick,TypeB,32.67492239400278,95.31477931617096,15.753478657403026,54.19348397087519,Dirty,15.174807046610017,1,0,170.99345075587672
94,BreedB,5,410,226,Sick,TypeB,34.329797909037815,69.56742790292219,21.94991234087894,30.858106649915158,Dirty,11.048914797699593,1,2,284.70290733553884
95,BreedA,9,425,294,Healthy,TypeA,21.732244364212676,35.307426354432536,31.71825844667741,87.19253258797583,Clean,11.877281769543384,2,0,109.96897043573458
96,BreedC,1,425,188,Healthy,TypeB,10.077490319979356,66.71637154270343,23.29985234733845,74.21386761233602,Dirty,16.5827953111138,3,2,101.55704975780895
97,BreedB,2,691,246,Healthy,TypeA,24.931394187691907,73.63263205156363,18.050328960982082,34.54244862724171,Dirty,10.20813137228843,1,0,116.97020488103902
98,BreedA,9,590,257,Healthy,TypeB,31.44393089485022,38.846181112073396,29.840715123088906,71.0373557006472,Moderate,15.587470163245765,2,1,206.46672718537351
99,BreedC,6,643,224,Sick,TypeB,13.185892975604983,77.07150057389404,22.302302405137567,64.84112655763462,Dirty,10.04173265946137,2,2,234.54295612617494
100,BreedC,2,468,281,Sick,TypeA,16.28391118711592,70.38442472229676,27.39513179118831,71.99538042917996,Dirty,21.405837951238954,3,0,167.09142390621872
