AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
32,BreedB,2,366,233,Sick,TypeB,11.740185317382954,26.9124331732283,31.949285904912102,89.28727248635454,Dirty,10.575785213211226,1,2,282.32571164956585
33,BreedC,3,455,159,Healthy,TypeC,16.74518024160067,25.304443385620743,34.15480711817591,63.63180272638916,Dirty,13.632696472813311,2,0,262.18525879046615
34,BreedC,6,509,272,Sick,TypeA,35.223623675364266,59.89780426971025,33.30760633414024,44.57175224544708,Clean,20.412830820297103,3,2,187.07150116991124
35,BreedA,2,478,172,Sick,TypeB,21.150050986046185,22.16652247505263,24.310189258567537,66.57795659952556,Moderate,13.998928365931988,2,0,287.9204875378372
36,BreedC,6,343,212,Healthy,TypeB,30.243984572162436,37.512952483329926,20.592630652234313,60.52080598059851,Clean,20.250544671886644,1,0,157.7035682438708
37,BreedA,9,564,257,Sick,TypeC,13.338579254921417,97.5285705000766,17.201648502101904,42.859509295796116,Moderate,22.48421502149168,3,1,136.9925094507792
38,BreedA,7,343,240,Sick,TypeB,35.06153936535854,20.733019177220378,17.385123992690296,48.4201390827123,Moderate,23.57185440206748,2,1,248.80960524770396
39,BreedC,9,562,226,Sick,TypeB,18.211623426141053,99.55566741598405,18.949221025292108,68.25730133641684,Dirty,15.223239231175342,2,0,240.85774724872937
40,BreedA,4,596,220,Healthy,TypeC,38.50845833980882,27.35618126295071,31.939292177161516,83.54281843552258,Clean,16.97628468576783,1,2,154.67151173847
41,BreedA,9,509,180,Sick,TypeC,35.58994858567965,99.35003364932744,20.2116862421401,83.00082925465597,Clean,14.490924161669387,1,1,249.69058458970682
42,BreedA,8,634,265,Healthy,TypeB,23.091530154119997,43.51835617381673,27.73163415883976,83.87635122961554,Dirty,25.397278941912134,2,2,278.8250659789784
43,BreedA,8,474,262,Sick,TypeC,16.803639967841036,29.64095399136065,25.910351249502718,84.53189794948213,Clean,22.66380565188168,2,2,138.55445258631931
44,BreedA,9,433,191,Sick,TypeB,15.548426875280157,34.27154863232934,27.116482723068167,81.40120504376834,Clean,22.80444498100249,3,2,155.46998152417828
45,BreedA,1,630,228,Healthy,TypeA,12.582396265082933,33.82040585930998,23.552483863429167,63.2290428346817,Moderate,20.199599010943814,3,1,236.81930811184492
46,BreedC,9,677,226,Sick,TypeC,23.52866540909562,25.095398616136553,16.684681269998375,64.58175418753953,Dirty,21.039243799811032,1,1,271.4797650917516
47,BreedC,7,698,226,Sick,TypeB,25.658939372691535,46.725250393588766,23.627733889036463,84.87943323702359,Dirty,15.54040008623262,1,0,289.4044115883642
48,BreedC,1,340,231,Sick,TypeB,24.549477666074417,41.40921851473551,24.63478960518855,87.73691614257208,Moderate,23.585236967444047,3,1,249.00486481566173
49,BreedC,1,384,161,Sick,TypeA,29.24870781383674,84.44376520208303,19.861341432898538,46.116448091471206,Moderate,21.548346816905543,1,1,286.5225928712065
50,BreedA,2,596,278,Sick,TypeC,14.45671342153973,27.72447950950702,19.111399313811717,44.25662392323645,Moderate,10.699046777742435,1,0,266.038881085356
51,BreedC,2,361,216,Healthy,TypeB,38.61301061804418,84.39587497260067,34.5772155170514,56.92444693373635,Clean,25.20155465349947,3,1,178.28598156778102
52,BreedA,6,410,226,Sick,TypeA,12.422137336866529,89.72704608083623,27.921962120843304,30.717972747029286,Dirty,15.77619299924246,1,2,128.11023115197804
53,BreedC,6,698,296,Sick,TypeB,27.88956715113981,64.76356625436335,24.689255176371375,78.98658043247723,Clean,26.021957331452338,2,2,178.36376415599824
54,BreedC,5,570,152,Healthy,TypeA,18.879423593165683,71.78431372329811,33.916551004487516,54.70431692587665,Dirty,27.023658059745305,2,1,101.04253270902745
55,BreedA,6,304,284,Healthy,TypeB,28.290296790657695,83.8654710277757,31.741905272297398,40.27356939167291,Clean,17.093744368997676,1,1,161.85277016381417
56,BreedB,5,569,275,Healthy,TypeA,24.012026997953576,87.16247002281773,18.669402346314712,60.11273757684798,Clean,15.311205778440192,1,1,114.43624205778664
57,BreedC,4,525,165,Sick,TypeA,23.393899802519464,89.43746753651735,15.797326892612833,53.17055326868171,Clean,28.244374601268323,1,1,166.11406507837347
58,BreedC,6,594,255,Sick,TypeC,36.902224283316514,23.716579919308217,33.867522545562224,34.37155001830119,Dirty,24.563921753869202,1,1,156.07628996860439
59,BreedC,8,321,246,Sick,TypeB,12.205238928835715,47.7514270480686,22.64245928195553,40.479251858439135,Clean,18.089371693319844,2,2,135.1354885162155
60,BreedC,9,641,164,Sick,TypeA,33.93948740817705,46.094688008158535,34.0369938201562,67.06823002862271,Dirty,28.025250662938813,2,2,130.9053577667047
61,BreedC,8,492,260,Healthy,TypeA,14.01279396456581,73.25665506001549,17.93376756915531,84.44478485273814,Dirty,11.012742785062224,3,0,117.72276866613545
62,BreedC,9,572,287,Healthy,TypeC,30.496083144727223,78.978940357401,21.761225923635767,71.51833521876148,Clean,18.27413466286867,3,2,206.42157842592275
63,BreedB,1,612,216,Sick,TypeA,23.84592017911928,41.29531062999593,22.083656468480548,69.82450212965828,Dirty,18.204407866592025,1,1,204.927104715305
64,BreedC,8,379,277,Healthy,TypeB,31.65041483968003,36.28193724020724,28.974048672896302,41.18485112894248,Dirty,25.762300518597414,3,1,284.29308255530987
65,BreedA,8,526,172,Healthy,TypeC,26.962969657080656,46.116651270987184,33.98270146943598,44.31153053682799,Dirty,29.160074843081173,3,0,186.83316924669094
66,BreedB,8,419,211,Healthy,TypeC,13.04775071938973,54.27485060608666,29.4742735942261,59.82847099293482,Clean,17.099257409604984,2,2,100.77291793884974
67,BreedC,7,517,168,Healthy,TypeB,29.547795789377254,52.19852373749216,34.14165225038044,65.99348705362016,Clean,17.027212616666816,3,0,107.47253371824775
68,BreedB,9,632,196,Sick,TypeA,30.911174802859563,69.47171329024465,25.089252679606467,34.10582319719217,Moderate,25.346547741117718,1,1,135.914430756507
69,BreedB,8,467,274,Healthy,TypeA,27.7522040932837,27.216988331625494,24.944713127269956,32.70916213779062,Dirty,29.54333896520395,2,2,171.9615258847967
70,BreedA,8,646,196,Sick,TypeA,36.393979760231815,86.59118488891178,23.7441535557694,47.893440922011216,Moderate,29.92408633797092,3,1,173.65816645942851
71,BreedC,7,587,297,Sick,TypeB,21.361454667761066,35.32261788800415,16.314680218785565,38.95944819479894,Dirty,20.52661880790048,2,2,234.3840344608489
72,BreedA,1,675,255,Sick,TypeA,19.49737588746532,92.13069857269416,34.60523450100116,81.28308008300525,Dirty,20.77129720253969,2,1,263.34320752109556
73,BreedA,6,553,187,Healthy,TypeA,34.09000041528782,88.26522944249493,15.039820092001197,56.89603614373579,Clean,20.91515811537838,2,2,132.56941534880477
74,BreedA,5,307,228,Healthy,TypeB,32.149148563343985,30.71866794568222,28.73066913493121,30.139789145492763,Dirty,19.950650383679545,1,0,210.93435983132667
75,BreedC,5,520,275,Healthy,TypeB,28.225941753847163,64.17574633060315,22.828172645978594,46.932111649770704,Moderate,12.356049780250402,1,2,156.40324110658344
76,BreedA,1,340,219,Sick,TypeB,38.05010375676663,49.41491929258056,17.79416515342613,49.98393851435905,Moderate,27.762546156702545,1,0,179.0052878916232
77,BreedB,8,484,197,Sick,TypeC,23.389925692169214,97.7845428539471,31.573360805143494,71.42528538174255,Clean,13.027468007759065,3,2,144.441675173784
78,BreedA,5,677,188,Healthy,TypeB,20.716728238209193,96.06159097870203,30.275857698264296,38.490175602048964,Clean,16.52949693145156,1,0,189.5739284888781
79,BreedB,1,442,282,Sick,TypeA,26.156271499008042,92.41905564297409,15.116077012376213,56.007936869013875,Dirty,27.9807623013718,1,0,220.063514627169
80,BreedB,4,495,213,Healthy,TypeC,32.9217231110349,83.42306177259798,33.65391101713172,49.10201968576431,Clean,25.119895784397052,2,2,249.7943659537945
81,BreedC,3,444,160,Sick,TypeA,21.57035715388729,41.40079433589652,34.83934296120565,60.6660031727299,Moderate,18.467243292318138,1,2,286.5276590649985
82,BreedC,4,455,218,Sick,TypeC,15.113191867221124,42.74598451092429,33.657063477026284,42.65197267171367,Clean,14.372803408304655,2,0,258.6616448686825
83,BreedA,3,521,236,Sick,TypeC,20.94326558245475,40.630684659533,20.3503260899127,36.65411003797224,Clean,23.1034294740913,3,0,203.63927886358596
84,BreedA,1,561,222,Sick,TypeA,36.15313437783868,29.501257841795166,25.01006880262019,31.546821381408144,Clean,13.908235024414443,2,0,143.73797237274943
85,BreedC,8,517,284,Healthy,TypeA,15.017315768047684,20.21961610494012,23.07195223734312,49.04721414848852,Clean,22.82120793999286,2,1,234.86903270879907
86,BreedB,2,582,184,Sick,TypeC,15.288041023701222,75.2269952991962,20.328356877462014,58.61034258841727,Dirty,13.068136838306172,3,2,130.31326101471427
87,BreedA,2,538,225,Healthy,TypeC,31.73413358264849,79.9449474277081,21.381580291950605,63.850611553886594,Moderate,20.423806254484532,3,2,196.16068570784284
88,BreedC,1,483,180,Sick,TypeA,37.547530544611114,21.595164362476016,24.702514928065867,78.90896192062704,Dirty,29.254986750697512,3,0,145.8482050313599
89,BreedA,3,383,223,Healthy,TypeB,16.99213783407727,28.16024415507739,20.02813821312055,53.689575965098655,Moderate,29.998727136632578,1,0,282.6854122557196
90,BreedB,2,558,215,Healthy,TypeC,37.765019675575374,71.68675808343548,26.648037847344735,52.57564138083976,Dirty,14.454811769237821,3,0,284.948791374209
91,BreedB,5,498,289,Sick,TypeA,11.684246781842266,36.32641644026747,16.471937243187913,46.46611603354707,Dirty,21.525843691764774,1,0,201.34009172570435
92,BreedB,1,529,279,Sick,TypeC,18.490752756379944,66.77651573950425,31.55080042843045,47.68712991500274,Clean,12.985585283125786,2,2,180.62120381169453
93,BreedA,3,424,170,Healthy,TypeC,29.862394536268294,41.040469117136695,32.357207135788556,46.2197860783445,Clean,21.76240691125917,1,0,110.20140900836934
94,BreedB,8,375,261,Healthy,TypeA,33.18929695045699,41.25122573445178,30.771508261684943,86.22207238155367,Clean,19.242055708717004,1,0,220.47288431341804
95,BreedC,4,421,150,Sick,TypeA,35.066669296095206,43.95850788820123,22.484446659629807,89.77367969732657,Clean,25.438762433260642,3,2,174.12265207274726
96,BreedC,8,365,208,Healthy,TypeA,23.492901368076822,21.09094063735146,32.07589100845214,40.64795338751608,Dirty,28.323556517309818,3,0,249.81638370505667
97,BreedC,1,670,175,Healthy,TypeB,11.243058588550904,85.90729555422881,18.129727252556137,88.9485237832804,Moderate,26.618871311278816,1,0,274.2248735147532
98,BreedC,9,613,280,Healthy,TypeA,30.670937052658186,70.83241877972779,34.20170382743647,40.14610894521305,Dirty,22.203554611013423,2,2,281.28612887083324
99,BreedC,6,662,173,Healthy,TypeA,25.384194655866317,56.93537747262896,20.854643644845282,35.48677870927395,Clean,11.187082307440516,1,1,271.548291457797
100,BreedC,1,482,236,Sick,TypeA,11.17942519239015,84.54175159794289,25.489000021405147,47.43233038241006,Clean,16.72697993808966,2,1,286.5950274534471
