AnimalID,Breed,Age,Weight,LactationPeriod,HealthStatus,FeedType,FeedAmount,WaterIntake,Temperature,Humidity,BarnCondition,PastMilkProduction,MilkingFrequency,VetVisits,MilkProduction
60,BreedB,6,657,270,Sick,TypeC,17.550289585313863,94.10051877003768,32.13445916139262,56.097823588752,Moderate,10.217828317994645,2,0,174.4051044082442
61,BreedB,9,632,226,Healthy,TypeB,22.209967570896712,58.011527167474654,20.668513300557713,66.31718719805724,Moderate,13.528807763694282,2,1,221.41318092497457
62,BreedC,3,605,245,Sick,TypeB,23.9502617251976,79.47589728216923,28.879873207866442,55.27607447172109,Clean,21.24639847271888,3,0,138.49686491402707
63,BreedB,4,425,188,Healthy,TypeB,21.66334063968307,92.12750971948768,25.785651323154507,66.6015043370747,Clean,18.144129990794696,3,0,211.0615320053803
64,BreedB,6,525,241,Sick,TypeA,11.787317453137387,59.899928820469015,24.092402295926007,66.81763332374682,Moderate,28.702506019964446,2,0,299.13015275816076
65,BreedC,5,583,253,Sick,TypeB,10.22971681955722,97.83322307481734,24.690704396351123,32.053351583228064,Dirty,24.227723210047042,3,0,233.65230288548474
66,BreedB,1,346,248,Healthy,TypeC,29.995702888390714,80.1617233905983,29.141624922903823,42.01918281507365,Clean,28.58909237421502,3,2,198.65492078688052
67,BreedA,4,363,169,Healthy,TypeC,17.108713455300148,91.70142651541005,16.282477458711057,51.48504065592088,Dirty,18.99725722410128,1,1,208.06357445166822
68,BreedA,9,690,248,Sick,TypeB,28.99189740516721,41.05029763752336,25.145968192560034,74.35061391989322,Dirty,26.437805226898256,2,1,156.4065883930069
69,BreedB,6,512,269,Healthy,TypeB,22.838207480651832,51.75065161114319,15.038589695704804,68.7388134285982,Moderate,25.274621370857453,1,1,268.02009490197315
70,BreedC,7,349,263,Sick,TypeB,23.07841640671402,57.78863487553123,30.198491665712886,86.66934328160352,Moderate,27.91733767914428,2,2,239.74080460255394
71,BreedB,9,666,191,Sick,TypeC,37.75416439568602,21.270603415320117,20.029378024697728,39.240849212674604,Moderate,27.502178454977173,1,2,257.75106948392556
72,BreedB,1,352,151,Sick,TypeA,13.576641900289191,35.4092831805681,30.578567496310495,43.178519477145834,Clean,13.170346536501308,3,1,135.10602607926862
73,BreedA,1,582,164,Sick,TypeA,24.354755354877494,22.86107107901797,32.39000282177057,62.45528785832446,Clean,19.384630205226273,3,0,147.21378080059645
74,BreedB,4,457,204,Healthy,TypeC,28.635854288100063,61.92791978438957,20.311384299838167,82.19423102375073,Moderate,21.428451818363428,2,1,267.58405412180855
75,BreedA,6,517,276,Healthy,TypeA,16.597035234067235,31.672046964554816,18.59130164729258,58.080732689099335,Dirty,19.083088578052475,2,2,192.16649431717394
76,BreedC,8,368,219,Healthy,TypeA,10.531935808556657,71.49762924135082,28.91166046533627,42.12825923031029,Dirty,10.87382674506522,3,0,122.92443609851142
77,BreedC,5,459,240,Healthy,TypeC,36.92742500793372,86.19970423015961,19.298783505649254,56.94492352331137,Clean,25.831046705123278,1,2,219.88388465113727
78,BreedC,5,429,268,Sick,TypeC,10.090834760712847,29.500452415024505,31.50148103579285,63.106498540953794,Clean,22.903965136952305,2,2,238.57133515552937
79,BreedA,9,653,228,Sick,TypeB,38.46471822654813,28.55667706097777,32.02956145476087,86.69627620738117,Moderate,17.72658876592675,1,2,232.82791456951378
80,BreedC,9,498,155,Sick,TypeA,33.50978786434652,70.52464602002566,34.54996661330931,34.31517679076377,Moderate,26.409836435778985,3,1,298.0299685750907
81,BreedC,4,361,234,Healthy,TypeC,22.21895766617019,31.521813801358903,29.938437961660497,64.52337409998566,Moderate,27.78523920126578,2,0,180.18671025501325
82,BreedB,4,610,280,Sick,TypeC,28.970935827189194,43.15958563894461,33.55165699371281,42.818109845721764,Dirty,18.59359367226731,2,0,149.07519129471046
83,BreedB,2,538,152,Healthy,TypeA,25.744234557205658,31.441643978636257,17.224574333720557,41.60162454514807,Dirty,28.688832540201684,3,1,191.84260843962585
84,BreedB,8,379,297,Sick,TypeC,30.51706721329387,62.72159114910755,26.48800651533037,58.0023418005854,Moderate,28.187131813465264,2,0,156.1292937845724
85,BreedC,9,310,277,Sick,TypeA,16.054862551548634,30.167145424891917,33.00341930078167,77.4601696787021,Dirty,29.006726860087195,3,1,161.20636375608018
86,BreedA,2,448,219,Sick,TypeA,39.26618177149851,59.65502508985835,33.88707492031004,37.442998475019586,Dirty,14.471680369031755,1,2,181.15470706217852
87,BreedC,6,336,275,Sick,TypeC,33.41845551246679,68.24660726892773,33.975591182453044,48.80717848813781,Dirty,17.098836032266895,2,1,291.97614426978123
88,BreedB,8,600,167,Healthy,TypeA,28.16609876003989,84.53180987396921,34.91203848843777,41.4563418031233,Moderate,10.489669777246034,2,0,136.8637034984182
89,BreedB,5,583,183,Healthy,TypeC,28.85084490482747,50.956806584369744,29.62811971759902,55.6532374573893,Moderate,24.412190583845558,3,2,107.92068814333196
90,BreedA,3,628,248,Sick,TypeB,16.153893619794502,92.73658932997496,29.712443955154406,53.53235228339287,Moderate,10.241267004739038,2,2,183.63272052088288
91,BreedA,9,684,227,Sick,TypeC,25.19946588906498,96.68286976879162,15.155949448158719,75.68186215797718,Dirty,19.23499108753532,2,1,250.22151458055868
92,BreedA,9,544,291,Sick,TypeC,28.24249789899177,94.72450978805126,34.21431302849101,83.43441781947001,Clean,13.859665053619858,2,0,200.02826035203844
93,BreedC,3,421,220,Healthy,TypeA,30.439665921684284,74.43890834061833,23.512592153187732,44.66429794874219,Clean,26.87272869397375,3,2,108.61047799364874
94,BreedA,2,539,192,Sick,TypeB,15.50286967048492,67.77038575607023,26.512574681170914,30.678744269347444,Clean,25.35832232240933,3,1,294.2922031073168
95,BreedA,1,369,184,Healthy,TypeA,34.29152507406645,86.98893874691171,32.43872938918729,55.65954589950324,Moderate,23.60874423456626,2,1,159.5891980474161
96,BreedA,7,461,195,Sick,TypeB,18.1102043489596,45.04488652200769,21.529346874143368,51.848120190809965,Moderate,27.12039838255214,3,1,112.21547646190994
97,BreedB,8,312,165,Healthy,TypeC,34.37630073597472,58.11687538153934,18.92991233619439,44.05427250980129,Clean,10.67581753747713,2,1,173.63320867268064
98,BreedC,4,503,262,Sick,TypeA,16.697483952386104,22.954084015571592,19.546595906207614,84.39138842992156,Dirty,16.766959419088952,2,2,248.10649873787733
99,BreedB,2,375,182,Healthy,TypeB,22.27296752655299,52.058998387651826,18.80373526607781,86.84315401577433,Dirty,22.131511758062118,3,0,157.1496928478799
100,BreedC,3,643,240,Healthy,TypeA,18.776837593455852,75.11887803161522,31.16632209166036,55.75841456589059,Dirty,13.391433173070348,2,2,172.1413713356534
